timestamp,source_file,feedback_text,category,llm_confidence,neighbour_agreement,final_confidence,rationale,flagged_keywords,needs_review
2026-09-18T20:26:05,Feedy_200_Customer_Reviews.pdf,Overall I had a positive experience. The employee was helpful and answered most of my questions.,Good,0.9,1.0,0.95,"The customer uses the word 'positive' to describe their experience, indicating overall satisfaction. They also mention that an employee was helpful, which suggests a positive interaction.","positive, helpful",False
2026-09-18T20:26:10,Feedy_200_Customer_Reviews.pdf,The employee was impatient and did not explain the procedure.,Poor,1.0,1.0,1.0,"The customer expresses strong dissatisfaction with the employee's behavior, using words like 'impatient' which implies a negative experience.",impatient,False
2026-09-18T20:26:17,Feedy_200_Customer_Reviews.pdf,"Very smooth experience. The employee was knowledgeable, patient, and made the whole process easy.",Excellent,1.0,0.0,0.7,"The customer uses very positive language to describe their experience, including 'very smooth', 'knowledgeable', 'patient', and 'easy'. This suggests a high level of satisfaction.","smooth, knowledgeable, patient",False
2026-09-18T20:26:23,Feedy_200_Customer_Reviews.pdf,Excellent experience with the branch staff. They were welcoming and solved my problem without complications.,Excellent,1.0,0.0,0.7,"The customer uses enthusiastic language ('Excellent experience') and mentions specific positive interactions with the branch staff, indicating strong satisfaction.","Excellent, welcoming",False
2026-09-18T20:26:29,Feedy_200_Customer_Reviews.pdf,My issue was not resolved during the visit and I received no useful follow-up.,Poor,1.0,1.0,1.0,"The customer expresses frustration with their issue not being resolved, which indicates a negative experience. The phrase 'no useful follow-up' suggests that the company failed to address their concerns.","issue was not resolved, no useful follow-up",False
2026-09-18T20:26:35,Feedy_200_Customer_Reviews.pdf,Good customer experience. Everything was handled properly with only minor inconvenience.,Good,0.9,0.33,0.75,"The customer uses the word 'good' to describe their experience and mentions only a 'minor inconvenience', indicating overall satisfaction.","good, minor inconvenience",False
2026-09-18T20:26:41,Feedy_200_Customer_Reviews.pdf,Overall satisfactory service. The staff were friendly and the process was clear.,Good,0.9,1.0,0.95,"The customer uses positive language to describe their experience, mentioning that the staff were 'friendly' and the process was 'clear'. This suggests a generally satisfied overall tone.","satisfactory, friendly, clear",False
2026-09-18T20:26:48,Feedy_200_Customer_Reviews.pdf,"I received the required service, but there was little communication during the process.",Good,0.8,0.0,0.6,"The customer states they received the required service, indicating overall satisfaction, but mentions a specific issue with communication, which is a minor reservation.","little communication, required service",False
2026-09-18T20:26:54,Feedy_200_Customer_Reviews.pdf,"The employee was helpful once they understood my issue, but there was a communication gap initially.",Good,0.9,0.33,0.75,"The customer is generally satisfied with the outcome, mentioning that the employee was helpful after understanding their issue. However, they do mention an initial communication gap.","helpful, communication gap",False
2026-09-18T20:27:00,Feedy_200_Customer_Reviews.pdf,The service was unacceptable. I waited a long time and received no satisfactory resolution.,Poor,1.0,1.0,1.0,"The customer uses strong negative language ('unacceptable', 'no satisfactory resolution') to describe their experience, indicating significant dissatisfaction.","unacceptable, no satisfactory resolution",False
2026-09-18T20:27:07,Feedy_200_Customer_Reviews.pdf,"The employee gave useful help, but some details were unclear.",Good,0.9,0.33,0.75,"The customer is generally satisfied with the service they received from the employee, mentioning that they provided 'useful help'. However, there are minor reservations about the clarity of some details.","useful help, some details were unclear",False
2026-09-18T20:27:13,Feedy_200_Customer_Reviews.pdf,The staff were not attentive and I had to explain the same issue repeatedly.,Poor,1.0,1.0,1.0,"The customer expresses strong dissatisfaction with the service, using words like 'not attentive' and implying frustration by mentioning having to repeat themselves.","not attentive, had to explain the same issue repeatedly",False
2026-09-18T20:27:18,Feedy_200_Customer_Reviews.pdf,The employee was polite but the service was not as efficient as I expected.,Good,0.8,0.0,0.6,"The customer is generally satisfied, but has a minor reservation about efficiency.","polite, efficient",False
2026-09-18T20:27:24,Feedy_200_Customer_Reviews.pdf,Fantastic customer care. The employee was knowledgeable and explained the process in a simple way.,Excellent,1.0,0.0,0.7,"The customer uses enthusiastic language ('Fantastic') to describe their experience with customer care, indicating strong satisfaction.","Fantastic, customer care",False
2026-09-18T20:27:30,Feedy_200_Customer_Reviews.pdf,"A great customer experience. The employee was patient, efficient, and made sure my request was completed correctly.",Excellent,1.0,0.0,0.7,"The customer uses enthusiastic language ('great', 'patient', 'efficient') to describe their experience, indicating strong satisfaction.","great, patient, efficient",False
2026-09-18T20:27:36,Feedy_200_Customer_Reviews.pdf,The staff did not listen to my concern and the problem was left unresolved.,Poor,1.0,1.0,1.0,"The customer expresses strong dissatisfaction with the service, stating that their concern was ignored and the issue remained unresolved.","ignored, unresolved",False
2026-09-18T20:27:42,Feedy_200_Customer_Reviews.pdf,"The employee was courteous, but I needed to ask several times for an update.",Good,0.9,0.0,0.65,"The customer is generally satisfied with the employee's courtesy, but expresses a minor reservation about needing to ask multiple times for an update.","courteous, update",False
2026-09-18T20:27:49,Feedy_200_Customer_Reviews.pdf,"The staff were courteous, but the process was not very smooth.",Good,0.9,0.33,0.75,"The customer mentions a minor reservation about the 'process' being 'not very smooth', but overall they seem satisfied with the staff's courtesy.","courteous, smooth",False
2026-09-18T20:27:54,Feedy_200_Customer_Reviews.pdf,"The staff were polite, but I expected faster assistance.",Good,0.8,0.33,0.7,"The customer is generally satisfied with the politeness of the staff, but has a minor reservation about the speed of assistance.","polite, faster",False
2026-09-18T20:28:00,Feedy_200_Customer_Reviews.pdf,"The staff were courteous, but the explanation of fees and requirements was incomplete.",Good,0.9,0.0,0.65,"The customer is generally satisfied with the staff's courtesy, but has a specific complaint about the information provided.","courteous, incomplete",False
2026-09-18T20:28:06,Feedy_200_Customer_Reviews.pdf,Very happy with the support I received. The employee understood my concern and resolved it quickly.,Excellent,1.0,0.0,0.7,"The customer is extremely satisfied with the support they received, using words like 'very happy' to describe their experience.","Very happy, resolved it quickly",False
2026-09-18T20:28:12,Feedy_200_Customer_Reviews.pdf,My request was processed correctly and the staff explained the next steps.,Good,1.0,0.33,0.8,"The customer is generally satisfied with their experience, using positive language to describe the correct processing of their request and helpful communication from staff.","processed correctly, explained the next steps",False
2026-09-18T20:28:18,Feedy_200_Customer_Reviews.pdf,The service was reliable and the staff were professional.,Good,0.9,1.0,0.95,"The customer mentions a positive experience with the service being 'reliable' and the staff being 'professional', indicating general satisfaction.","reliable, professional",False
2026-09-18T20:28:24,Feedy_200_Customer_Reviews.pdf,"I received excellent assistance today. The staff were friendly, attentive, and very efficient.",Excellent,1.0,0.0,0.7,"The customer uses enthusiastic language ('excellent', 'friendly', 'attentive') to describe their experience with the staff.","excellent, friendly, attentive",False
2026-09-18T20:28:30,Feedy_200_Customer_Reviews.pdf,Good service with a small waiting time. The staff were courteous.,Excellent,0.9,0.0,0.65,"The customer uses positive language to describe their experience, mentioning 'good service' and 'courteous' staff, indicating strong satisfaction.","good service, courteous",False
